etiqueta,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8
0.0,1.4541597366333008,-0.2967733442783356,-0.5846312642097473,2.3075926303863525,1.6124154329299927,1.2602134943008423,0.21568511426448825,0.0534585677087307
0.0,0.6029955744743347,-1.9459958076477049,1.0854359865188599,0.8875287175178528,-1.3063257932662964,-0.25376355648040766,0.6860340237617493,-1.6325511932373047
0.0,0.7337966561317443,0.617852509021759,0.8249921798706055,0.8455230593681334,1.3892199993133545,-1.0986623764038084,0.5510964393615723,-0.4960424602031708
0.0,0.6867284774780273,-0.43233281373977667,0.26933372020721436,1.108777642250061,0.9049174189567566,-1.4885103702545166,0.0729885995388031,-0.7533774375915526
0.0,1.344687819480896,1.4751920700073242,1.4891778230667114,1.9199602603912356,1.4633630514144895,-0.15107238292694092,0.5049653053283691,0.8160371184349059
0.0,2.481749534606933,-1.447729468345642,-0.6119821667671204,3.519119501113892,0.6095939874649048,1.0157253742218015,0.2020620554685593,-0.7985243797302246
0.0,0.8670737743377684,-0.1857661008834839,-1.131163477897644,0.6046748161315918,1.620661735534668,1.1222901344299316,0.37676167488098145,0.1451907604932785
0.0,0.814676523208618,-0.0707145556807518,1.0530710220336914,0.6837296485900879,0.11380913853645323,-0.6658780574798584,0.4573336243629456,-0.9492368698120115
0.0,0.5787549614906311,1.057401180267334,-0.33027395606040955,0.58524489402771,-0.9945293068885804,-1.6219342947006223,0.9759196639060974,1.1985169649124143
0.0,1.9048672914505005,0.1630379408597946,0.7901201844215393,1.712498903274536,1.8477950096130369,-0.9594635963439939,1.1879699230194092,-1.0485768318176267
0.0,0.5625079274177551,-1.8072872161865237,0.7554580569267274,0.7175000905990601,-0.6543436050415039,-1.301853895187378,0.7899377942085266,-0.8728622794151306
0.0,0.4685751795768738,1.0797526836395264,0.14483989775180817,0.5765381455421448,0.40730863809585566,-1.2352772951126099,0.12281959503889084,1.0813500881195068
0.0,1.1139922142028809,0.969862163066864,-0.8760042786598204,0.6976715922355652,-0.4055590033531189,1.0686709880828855,0.9838839769363404,0.7047979235649109
0.0,0.7077265977859497,0.8802797198295593,-1.093916893005371,0.7919690012931823,-1.202962040901184,0.6664283275604248,0.09849819540977478,-0.0901673585176468
0.0,0.6873471736907959,1.8889381885528564,1.1821166276931763,0.5334824323654175,0.8032491803169249,0.054865404963493354,0.9408940076828003,-1.4764906167984009
0.0,0.7197660207748413,-0.40667566657066345,-0.8446995019912719,0.4325461089611053,-0.2062335759401321,-1.0658349990844727,0.8190128207206726,0.8820797801017761
0.0,0.821397066116333,-1.5564846992492676,0.02874511107802391,1.1248475313186643,-1.4785270690917969,-1.3273826837539673,0.3832254707813263,0.196368545293808
0.0,0.6078460216522217,-1.2718777656555176,-0.9147968888282778,0.4826006591320038,1.3017394542694092,1.0835387706756592,0.7942420840263367,0.1615198254585266
0.0,0.39289075136184687,0.4845400154590607,0.7676177024841309,0.5915901064872742,1.924813270568848,-0.9715599417686462,0.7933663129806519,1.43568754196167
0.0,0.5130959749221802,0.7260569930076598,1.5478003025054932,0.5746887922286987,1.2539747953414917,-0.853843092918396,0.3699205219745636,-0.9492589831352234
0.0,0.6532299518585205,0.996813416481018,1.2255809307098389,0.5766388773918152,1.8767850399017332,-1.38143789768219,1.2289255857467651,-0.18190068006515503
0.0,0.5578458905220032,-1.5962178707122803,1.6784032583236694,0.7031916975975037,0.000741740281227976,0.974804401397705,0.4354566633701325,-0.08573213219642638
0.0,0.7435878515243529,-1.3332390785217283,-0.6536738872528076,0.5258857607841492,-1.0407781600952148,-1.693954586982727,0.649847686290741,-0.05458458885550498
0.0,0.40637263655662537,1.578245997428894,0.1657956689596176,0.6770758628845215,1.5512802600860596,-1.2018536329269407,0.1779446303844452,-0.52466881275177
0.0,0.8794226646423341,-0.37430301308631897,0.09488984197378159,1.119400143623352,-0.21410509943962097,-1.3626446723937988,0.4686295390129089,1.169491410255432
0.0,0.5312207341194153,0.17715434730052948,1.3011451959609983,0.7212609052658081,0.3606396913528442,1.6965919733047483,0.4624142944812775,-0.5826688408851624
0.0,0.8308165669441222,-0.5348367094993591,-0.2892409563064575,0.642231822013855,1.091823935508728,0.051872685551643365,0.8099800944328307,-1.6818320751190183
0.0,0.47916594147682184,-0.468930184841156,1.1726075410842896,0.7281975746154785,0.32060736417770386,-0.14477854967117307,0.4810918867588043,-0.9269725084304808
0.0,0.620808482170105,-1.0116655826568604,1.4010398387908936,0.9418691396713258,1.3013687133789062,0.0632035881280899,0.7138365507125854,-0.7336683273315429
0.0,0.6207995414733887,0.6033416986465454,0.7222261428833008,0.7353763580322266,0.9610354900360109,-0.5364105105400084,0.4395602345466614,-0.12792909145355225
0.0,0.5069775581359863,-0.23989230394363403,0.6900820136070251,0.8077260255813599,0.11143573373556136,-1.1358786821365356,0.6752170324325562,-0.7391985654830932
0.0,0.7438971996307373,-1.6982628107070923,-0.419079065322876,1.179350733757019,-0.6914794445037842,1.0150849819183347,0.38613981008529663,-1.318984031677246
0.0,0.5698026418685913,-1.8311691284179688,0.56475830078125,0.5505229830741881,0.9653193354606627,-1.516247510910034,0.6113569140434265,-1.1495172977447508
0.0,0.5433964729309082,-1.8665715456008911,-0.987843096256256,0.7252489328384398,-0.8293632864952086,0.7102588415145874,0.4131031334400177,0.17664681375026703
0.0,0.6852949261665344,-1.653139352798462,-1.4976810216903687,1.101967453956604,0.14200080931186676,1.3108181953430176,0.7640815973281859,-0.4901082217693329
0.0,0.7590112090110778,-0.17920109629631042,0.1364871710538864,0.8366727232933043,0.8669232726097107,1.2703443765640259,0.8955244421958923,-1.3165556192398071
0.0,0.28882941603660583,-1.117065668106079,0.5542607307434082,0.4362683892250061,-1.812895894050598,1.1995110511779783,0.28743988275527954,1.6160435676574707
0.0,0.456847608089447,0.9230484962463379,-0.9344611167907715,0.6116886734962463,1.8901307582855225,0.6714081764221193,0.3855069875717163,1.47206449508667
0.0,2.7515783309936523,0.6282318830490112,1.689265251159668,3.68290376663208,0.4715502858161926,-0.1791771501302719,0.1778431534767151,-0.9445676207542419
0.0,0.9012253880500792,1.2646946907043457,1.0115061998367307,1.2702453136444092,1.8565438985824585,-0.5361090898513794,0.378202885389328,-1.0827736854553223
0.0,0.7127997875213623,1.4370734691619873,-0.6956252455711365,0.5128031373023987,1.722979187965393,-1.4733500480651855,0.6092453002929688,0.8206511735916138
0.0,0.9306576251983641,-0.2356339395046234,-0.4387630820274353,0.5892478823661804,-0.45525792241096497,0.23160795867443085,0.4048275947570801,0.6975622773170471
0.0,0.31620821356773376,-1.2724494934082031,-1.4808607101440427,0.4925074577331543,0.08366009593009949,-0.4261871576309204,0.8414461612701416,-0.2737990617752075
0.0,0.7758578658103943,1.3039822578430176,-0.20977370440959928,0.977996826171875,1.0714263916015625,1.4691579341888428,0.5748980641365051,-1.5172111988067627
0.0,0.7183631062507628,-0.3425089418888092,-0.3483797609806061,0.4801706075668335,0.8823779225349425,0.11194772273302078,1.322136640548706,1.5114880800247192
0.0,0.4848158061504364,1.679634928703308,1.6471648216247559,0.6784216165542603,1.5854932069778442,0.3980970978736877,0.8834623098373413,-0.1669596880674362
0.0,0.5066312551498413,0.2163350135087967,-0.33188584446907043,0.7525969743728637,-0.02968407422304153,-0.08066198229789734,0.7193973064422609,1.393079400062561
0.0,0.40800854563713074,1.6266069412231443,0.08527036011219025,0.5595190525054932,0.8731017708778381,1.0957233905792236,0.9515081048011779,-1.3464529514312744
0.0,0.3915985822677612,-1.4975199699401855,0.5924570560455321,0.5477221608161926,-1.7268652915954588,0.10207577794790268,0.5423659682273865,-0.3908930420875549
0.0,0.6657761335372925,-1.179099678993225,0.4279855191707611,0.8758304715156555,-1.3165162801742551,1.6659950017929075,0.39963856339454645,-1.370466947555542
0.0,0.5198063850402832,-0.5768495798110962,-1.7289847135543823,0.49582898616790766,-1.1060900688171387,-0.1668340265750885,0.33059629797935486,-1.5806708335876465
0.0,0.5612514019012451,-1.617492914199829,1.5015639066696167,0.8667487502098083,0.012928917072713377,-0.10001001507043839,0.13404937088489532,1.3872289657592771
0.0,0.6711268424987793,-1.1248188018798828,-0.17452619969844818,0.7289904356002807,1.0540521144866943,0.905649483203888,0.5485378503799438,1.6556990146636963
0.0,1.2696285247802734,0.9666330814361571,0.5700373649597168,1.43227219581604,1.7522493600845337,-1.1152580976486206,0.4236271381378174,1.4735050201416016
0.0,0.7959508299827575,2.079690933227539,0.8018104434013367,0.526033580303192,0.6938560009002686,-1.6139345169067383,0.9923156499862672,-0.9879650473594664
0.0,0.586342453956604,-0.1454266458749771,0.1585584133863449,0.5661899447441101,0.4249439835548401,1.3507620096206665,0.2225787192583084,-0.7149969935417175
0.0,0.7272644639015197,0.4691000282764434,1.5501030683517456,0.7702633142471313,0.6639178395271301,0.1697489023208618,1.0335291624069212,0.0815848484635353
0.0,0.5538637638092041,-0.0219177957624197,1.0064977407455444,0.875277578830719,-0.11511750519275664,-0.6915338039398192,0.5184537768363953,0.2034286856651306
0.0,0.40462851524353033,0.08450254052877426,-1.2605625391006468,0.6131672859191896,-0.8188695907592772,1.4264646768569946,0.5910763144493103,0.7490838766098022
0.0,0.6256551146507263,-0.4575543105602264,1.2907140254974363,0.640693187713623,-1.2364006042480469,0.1462099403142929,0.8006693124771118,-1.0486540794372559
0.0,0.7894492149353027,0.8741663098335266,-0.25424087047576904,1.3006085157394407,-1.5066850185394287,1.2031328678131104,0.11377932876348495,-1.3131942749023435
0.0,0.4731099009513855,-0.26917037367820734,1.0411101579666135,0.7639030814170836,0.4599889516830444,-0.2791531085968017,0.298860102891922,-0.9615280628204343
0.0,0.433579534292221,-1.5669541358947752,1.6268600225448608,0.557020366191864,1.0136358737945557,-0.8963595628738403,0.588525652885437,-0.24519640207290647
0.0,0.5992209315299988,0.96295827627182,1.0925428867340088,0.9650449752807616,0.38056358695030207,-0.7502596974372863,0.4460149109363556,-0.7017399072647095
0.0,0.6810160875320435,-0.002560555236414075,-1.2250996828079224,0.7939233779907225,-1.2521024942398071,-0.5124397873878479,0.8296838998794556,1.086549162864685
0.0,0.5325320363044739,-1.821969509124756,0.42790931463241577,0.6595466732978821,-1.898135542869568,-0.8620691895484924,0.4983111023902893,1.1625539064407349
0.0,0.4593568444252014,-0.5411258935928345,-0.26741215586662287,0.6430032849311829,-2.010149478912353,1.0985389947891235,0.5235641598701477,1.1764512062072752
0.0,0.5751826763153076,-0.15480199456214905,0.17073297500610352,0.7076275944709778,1.1349010467529297,1.6011850833892822,0.39005520939826965,-1.0820451974868774
0.0,0.8629605174064637,0.6011040806770325,0.07157061994075775,0.47268104553222656,0.3341574072837829,0.9452840685844419,0.3300330340862274,-1.216321587562561
0.0,1.0880724191665647,-1.0127167701721191,1.283336520195007,1.616403579711914,0.949741005897522,-0.26056751608848566,0.33564966917037964,-1.2572463750839231
0.0,0.7330862879753112,-0.8780023455619811,-1.5093215703964231,1.0854240655899048,-1.669363021850586,0.29305294156074524,0.23783226311206815,1.1296374797821045
0.0,0.38166093826293945,-0.8620586395263671,0.6184495091438292,0.4761933088302612,-1.4252017736434937,-0.629064679145813,0.552115797996521,0.8528777360916138
0.0,1.0367025136947632,1.5259580612182615,-1.1879085302352903,1.7011948823928833,-0.9119586944580078,0.3332020938396454,0.492725282907486,0.7302303314208984
0.0,0.7414274215698241,0.006993689108639956,0.9164048433303832,0.9471257925033568,0.08495677262544632,-1.6737867593765259,0.12818536162376404,-0.08687736839056015
0.0,0.7964511513710022,1.3302775621414185,-1.7221096754074097,0.692584216594696,0.7064265608787537,-0.9001469016075134,0.7747161984443665,0.4155261814594269
0.0,0.6019694805145264,0.4711459875106812,1.3832807540893555,0.6667040586471558,-0.6547712087631226,-0.8025923967361449,0.4659512042999268,0.4099589586257935
0.0,0.6005792617797852,0.9834933280944824,-1.3935012817382812,0.8979284167289734,0.23077231645584104,0.45534288883209223,0.33535090088844294,-1.6350789070129395
0.0,0.42991185188293457,0.26015329360961914,-0.22626431286334991,0.5160025358200073,-1.26707923412323,1.3074780702590942,0.38405326008796686,1.325805902481079
0.0,0.5965156555175781,1.9565474987030027,0.376621812582016,0.43934991955757136,-0.09237534552812576,-1.7086513042449951,0.18527722358703613,-0.2526671886444092
0.0,0.7152364850044249,0.024642724543809887,0.8513049483299254,1.0534515380859375,-0.5102918744087219,-1.0585142374038696,0.75068199634552,1.4407981634140015
0.0,0.6258867979049683,0.10210957378149033,-0.5756965279579163,0.5533345341682434,1.4020220041275024,1.6158541440963743,0.5855235457420349,0.024125233292579647
0.0,0.45028868317604065,-0.16610386967658997,0.33608913421630854,0.5962209701538086,-0.5975796580314636,-0.7155497074127197,0.5157355666160583,-1.0088441371917725
0.0,0.6194615960121155,-0.14007171988487244,1.1358911991119385,0.6058727502822876,-0.9585782885551453,-1.3233412504196167,0.17246940732002258,1.2839208841323853
0.0,0.6185194849967957,0.7387909293174743,0.3047153949737549,0.7804915308952332,-0.07425955682992934,-0.9425033330917358,0.3868660926818848,-1.6611186265945435
0.0,1.338042378425598,1.9061683416366575,-0.5949851870536804,1.7707351446151731,1.1252130270004272,1.3200546503067017,0.7786509990692138,0.7226855754852296
0.0,0.49651795625686646,-0.20347069203853607,-1.3063793182373047,0.5456628203392029,-1.4074898958206177,0.5257245898246765,0.4374246299266815,-0.5671323537826538
0.0,0.9990269541740416,-1.6637936830520628,-0.8940448760986328,0.6800073981285095,-1.3288158178329468,0.3369944095611572,0.7270742654800414,0.8010029196739197
0.0,0.6054335832595825,0.11902286112308502,0.309253990650177,0.5982374548912048,-0.39764958620071406,-0.36431041359901434,1.0022673606872559,1.3270477056503296
0.0,0.6206098794937134,1.7989267110824585,0.5771222114562988,0.5470600128173828,1.8072636127471924,-0.6837989687919617,0.4502723813056946,1.1189026832580566
0.0,0.473662406206131,1.0749931335449219,-1.5697165727615356,0.6351194381713867,0.3808411955833435,0.17011879384517667,0.5121827125549316,-1.1015664339065552
0.0,0.6348059773445128,-1.0727243423461914,-1.4492467641830444,0.56923508644104,0.02552615664899349,0.7211847305297852,0.7579119801521301,-0.2077178061008453
0.0,0.9540008306503296,-1.0693353414535522,-0.6926156878471376,1.2567577362060547,0.8201636672019958,1.0584020614624023,0.4342663288116455,-1.5593446493148804
0.0,1.3783735036849976,-1.129334568977356,0.6462422013282776,0.5389232635498047,0.7016245126724243,-0.29074981808662415,1.5665603876113892,-1.4083893299102783
0.0,0.6402178406715393,-1.0833954811096191,1.3985990285873413,0.9836005568504332,-1.855396270751953,-0.7019848227500916,0.44804215431213373,-0.3887041509151458
0.0,1.4009833335876465,-0.48339894413948054,1.379823923110962,1.876887321472168,0.28230834007263184,-0.48432788252830505,0.5746620297431946,0.11547929048538208
0.0,0.9762477874755859,-0.8117738366127014,-0.8699409961700438,1.4987801313400269,0.2628045976161957,1.3634545803070068,0.7135481238365173,0.9358090758323667
0.0,0.4934282302856445,0.9845613241195679,1.2452726364135742,0.7747249007225037,1.8881289958953855,-0.5298720598220825,0.5525410771369934,-0.94088077545166
0.0,1.93357527256012,-0.3874011039733887,0.6199625730514526,1.1064804792404175,0.8440377116203309,-0.9098693132400512,1.718799352645874,-1.0980838537216187
0.0,0.7390608191490173,0.36957210302352905,1.6767189502716064,1.2055394649505615,0.4147542715072632,0.24939467012882233,0.3962008953094482,1.640697717666626
0.0,0.719651460647583,0.8207842111587523,-1.2387447357177734,1.0964194536209106,-0.1820456236600876,-0.09408000856637953,0.5825521945953369,0.6390809416770935
0.0,1.2426646947860716,1.2383993864059448,-0.4451488256454468,1.5155099630355835,1.3970379829406738,0.8931059241294861,0.8491356372833253,-1.6817493438720703
0.0,0.656952440738678,-1.2506277561187744,-1.1426218748092651,1.0863326787948608,1.0630152225494385,0.7339932918548584,0.2956595718860626,0.2164098173379898
0.0,0.4086425304412842,-0.8269817233085632,-0.8768435716629027,0.5627869963645935,-1.4999710321426392,1.661799073219299,0.3594968318939209,0.09328663349151613
0.0,0.8765289187431334,-0.9193753004074096,-1.3732186555862427,0.9853127002716064,1.9655259847640991,0.6832064390182495,0.4188896417617798,-1.084606051445007
0.0,0.6027168035507202,0.11921627074480055,1.1591613292694092,0.8892751932144165,-0.32184487581253046,-0.11321549117565156,0.9967761635780334,-0.6795085668563843
0.0,0.6767920851707457,1.779526948928833,-1.1478567123413084,0.8747161030769347,0.8621616363525391,0.8431361317634583,1.092750906944275,-0.8870411515235901
0.0,0.5693787336349487,1.3162258863449097,-1.6582854986190796,0.5249192714691162,0.17738601565361023,-0.710139274597168,0.4191325008869171,-0.5460767149925232
0.0,0.7247259616851807,0.2028459310531616,1.4270764589309692,1.15829861164093,1.0269981622695923,-0.4726715683937073,0.31308972835540766,1.5425555706024168
0.0,0.5571304559707642,-1.5422817468643188,1.3470282554626465,0.6576694846153259,-1.2313835620880127,1.0717129707336424,0.8050727248191833,-0.8092039823532104
0.0,0.7322880625724792,0.05331500992178917,-1.7114741802215576,1.2256059646606443,0.17520949244499207,-0.0758957788348198,0.4157917499542236,0.658094584941864
0.0,0.5233531594276428,-1.7194454669952393,0.5861673951148987,0.8033437132835389,-1.9377199411392207,-0.6569342017173767,0.6483893394470215,1.5085904598236084
0.0,0.46055734157562256,0.5295927524566649,-0.5674906969070435,0.6206761002540588,-0.18640112876892087,1.7001750469207764,0.2844822406768799,0.19888088107109067
0.0,2.272213697433472,0.6770460605621338,-0.25389519333839417,1.871090650558472,1.48876953125,-1.505558967590332,0.9226964712142944,1.3893429040908811
0.0,1.4996595382690427,-0.733716070652008,0.869930922985077,1.0412925481796265,-1.562374711036682,-0.35087531805038447,1.8938422203063965,-1.2428687810897827
0.0,1.0979896783828735,0.8192200660705566,1.3738490343093872,0.89489609003067,-1.0490987300872803,0.15922106802463531,0.9441218972206116,-0.7500934600830078
0.0,1.1339540481567383,-0.255532443523407,0.7797718048095702,1.194782018661499,1.107682228088379,-0.9264209270477296,0.5596342086791992,-0.5834084749221802
0.0,0.4746541380882263,-0.9394983649253843,-0.22240050137043,0.5937373042106628,1.6118799448013303,-1.2725433111190796,1.239825963973999,0.9363554716110227
0.0,0.6547716856002808,0.5620848536491394,-0.5753044486045836,0.5840041041374208,1.1885229349136353,0.9419604539871216,0.2845768630504608,-1.3852032423019407
0.0,0.3754890561103821,0.9741508364677427,-0.5229224562644958,0.46688446402549744,1.3887587785720823,1.4629358053207395,0.7845765948295593,0.5759358406066896
0.0,3.513858795166016,0.4825049936771393,0.6037883758544922,3.6299090385437007,0.3359426259994507,-0.9916339516639708,0.6529980301856995,-1.4173305034637451
0.0,0.5730108022689819,1.2145678997039795,1.1248139142990112,0.8784212470054625,-0.24403007328510284,-1.0544453859329224,0.3194018602371216,1.4295392036437988
0.0,0.6906622648239136,-0.1985824555158615,1.1735132932662964,0.9033049941062928,-0.38294783234596247,-0.47580525279045105,0.34874823689460754,0.4170853197574616
0.0,0.5496664047241211,1.5795830488204956,0.809657335281372,0.901560604572296,0.564206063747406,-1.0227940082550049,0.6031258702278137,0.4720332622528076
0.0,1.7527726888656616,-0.48674067854881287,-0.599336564540863,0.7168764472007751,-1.5322232246398924,1.2447494268417358,0.12565183639526367,0.16912029683589935
0.0,2.1243460178375244,0.38472533226013184,1.1786707639694212,3.328098773956299,0.773925542831421,-0.5550346970558168,0.45070907473564154,-0.01434014830738306
0.0,0.5678344368934631,1.7634317874908447,0.3752175569534302,0.5856777429580688,0.34728899598121643,-1.7317341566085815,0.4189785718917847,0.14714619517326355
0.0,0.44909200072288513,-0.6444632411003113,0.3330000638961792,0.55559104681015,-0.9640401005744934,1.5162457227706907,0.661848247051239,-1.4639896154403687
0.0,0.6501847505569458,1.1954455375671387,-0.5608034133911133,0.914829671382904,1.6573626995086668,-1.365730881690979,1.0216175317764282,0.934042990207672
0.0,1.197960615158081,-0.3017927706241608,1.2952144145965576,2.000746488571167,-1.6098756790161133,-0.5787857174873352,0.9339866638183592,1.2774854898452759
0.0,0.9655769467353821,0.23831059038639069,-1.453692078590393,0.6358544230461121,-0.8739067912101746,0.9544597864151002,1.3045320510864256,0.0955875888466835
0.0,0.5813494920730591,-0.5608344078063965,-1.3621579408645628,0.91691255569458,-1.709622859954834,0.5055042505264281,0.43552622199058527,-1.6029351949691772
0.0,0.5870019197463989,0.19437037408351895,-0.04189597815275192,0.759795069694519,1.0399236679077148,1.3663750886917114,0.507626473903656,-0.7158193588256836
0.0,0.7147756218910217,-1.8332124948501585,-0.9789912104606627,0.6635218262672424,1.5371437072753906,0.5021430850028992,0.7864351272583008,-1.6900556087493896
0.0,0.5406173467636108,-1.751349687576294,-0.33020657300949097,0.8787405490875245,-1.031444430351257,-1.307253360748291,0.6559818983078003,0.46708974242210394
0.0,0.5469827651977539,-0.32292574644088745,-1.589855670928955,0.8958218693733214,-1.6827006340026855,0.9042967557907104,0.10518532246351242,0.19038794934749603
0.0,0.7303249835968018,0.9089716076850893,0.7640725374221802,0.973093807697296,0.41281828284263605,-0.9134026765823363,0.42044940590858454,0.3568069636821747
0.0,0.51234233379364,-1.5381948947906494,-0.24273228645324707,0.7466375231742858,-1.9238139390945437,-0.9351881742477418,0.7681076526641845,0.6449533700942993
0.0,0.6866723895072937,0.46744930744171137,1.554277777671814,0.6857526302337646,0.7608500123023987,-0.7633056044578552,0.8856195807456969,0.3515940904617309
0.0,0.6704546809196472,0.672919750213623,1.288692831993103,0.9728302359580993,-0.31557154655456543,0.5551599264144897,1.2754114866256712,-0.6164959669113159
0.0,0.5834181904792786,-1.2168651819229124,-0.004377704113721848,0.5881699919700624,0.17273229360580444,1.40796959400177,0.6299045085906982,-0.3723938465118408
0.0,1.5208690166473389,2.0757131576538086,-1.6341539621353147,0.9817169308662415,1.528658390045166,-0.29637286067008967,1.2213661670684814,0.5118393301963806
0.0,0.7021849155426024,0.7784896492958068,-1.2335870265960691,0.5777381658554077,0.3999882340431213,0.01498929876834154,0.3361547589302063,1.3846073150634763
0.0,0.6533050537109375,0.9946438074111937,-1.075412392616272,0.879743456840515,0.2881582379341125,1.2206947803497314,0.6049524545669556,-0.4787061214447021
0.0,0.35329166054725647,-0.9811656475067138,0.659959077835083,0.5575218200683594,-1.198052167892456,-1.5026274919509888,0.10661467909812929,1.3419992923736572
0.0,1.1192805767059326,-1.7913519144058228,1.7143961191177368,0.8069652915000916,-0.7754242420196533,0.12834373116493225,1.0815805196762085,-0.3171142041683197
0.0,0.5807574987411499,1.6597472429275513,-0.160737007856369,0.8089046478271484,-0.5129436850547792,1.5437067747116089,0.4166947305202484,-1.6547162532806396
0.0,1.8398131132125852,0.4828018844127655,0.7766904234886169,2.34352970123291,1.305158257484436,-0.9376063346862794,0.3910745680332184,1.4749344587326048
0.0,0.44922697544097906,-0.5572857856750488,0.249042809009552,0.595496654510498,-0.2280217558145523,-1.5831553936004639,0.4246977865695953,-0.6579892635345458
0.0,0.947877287864685,1.8328492641448972,0.9823551774024963,0.5979610085487366,1.652493953704834,1.4280492067337036,0.3909046649932861,-1.6121081113815308
0.0,1.0019067525863647,-0.43142879009246826,1.1685322523117063,1.3783025741577148,-1.3175872564315796,0.012203556485474108,1.164139747619629,-1.1996867656707764
